"Fabled Frog Soap, Inc",de-certified,Home & Personal Care,bcorporation.net/directory/fabled-frog-soap-inc,www.fabledfrog.com,2012,88.5,37.5,34.5,16.4,0.0
Greenlight Planet,de-certified,Electronics,bcorporation.net/directory/greenlight-planet,www.greenlightplanet.com,2016,124.9,22.1,18.5,8.2,19.5
Greenlight Planet,de-certified,Electronics,bcorporation.net/directory/greenlight-planet,www.greenlightplanet.com,2014,130.9,43.5,17.0,6.4,18.3
Greenlight Planet,de-certified,Electronics,bcorporation.net/directory/greenlight-planet,www.greenlightplanet.com,2012,127.8,28.7,20.1,5.3,13.7
Takt-etik,de-certified,Other,bcorporation.net/directory/takt-etik,takt-etik.com,2012,88.4,19.3,20.4,16.1,32.5
Impact Hub Los Angeles,de-certified,Other,bcorporation.net/directory/impact-hub-los-angeles,impacthubla.com,2015,80.2,18.2,10.2,15.5,17.6
Impact Hub Los Angeles,de-certified,Other,bcorporation.net/directory/impact-hub-los-angeles,impacthubla.com,2012,93.8,24.1,8.5,13.9,31.1
BSD Consulting Colombia,de-certified,Management and Financial Consulting,bcorporation.net/directory/bsd-consulting-colombia,www.bsdconsulting.com,2013,80.3,13.0,13.0,6.5,33.4
Seeds Consulting,de-certified,Management and Financial Consulting,bcorporation.net/directory/seeds-consulting,www.seedsconsulting.ca,2017,85.8,44.9,4.5,16.0,
Seeds Consulting,de-certified,Management and Financial Consulting,bcorporation.net/directory/seeds-consulting,www.seedsconsulting.ca,2015,88.7,44.9,10.6,13.3,0.0
The EarthKeeper Alliance,de-certified,Equity Investor - Developed Markets,bcorporation.net/directory/the-earthkeeper-alliance,www.earthkeeperalliance.com,2012,125.1,26.5,8.8,19.2,33.0
Totebag SRL,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/totebag-srl,www.ilovetotebag.com,2013,82.2,56.2,17.1,8.8,0.0
In Posse,de-certified,Design/Build,bcorporation.net/directory/in-posse,www.in-posse.com,2016,82.3,14.5,28.1,15.1,24.6
In Posse,de-certified,Design/Build,bcorporation.net/directory/in-posse,www.in-posse.com,2012,82.4,11.1,28.6,13.6,29.0
IZZY,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/izzy,www.izadaptive.com/,2012,86.2,14.3,13.7,9.3,18.5
La Costurera,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/la-costurera,www.lacosturera.org,2015,101.8,37.8,26.1,14.7,23.1
La Costurera,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/la-costurera,www.lacosturera.org,2013,105.7,37.6,32.3,7.9,27.8
BioPlaza SAS,de-certified,Food & Beverage,bcorporation.net/directory/bioplaza-sas,www.BioPlaza.org,2014,80.2,26.9,25.9,12.2,15.2
BioPlaza SAS,de-certified,Food & Beverage,bcorporation.net/directory/bioplaza-sas,www.BioPlaza.org,2012,80.0,22.7,27.4,4.1,25.7
Bend Law Group,de-certified,Legal,bcorporation.net/directory/bend-law-group,bendlawoffice.com,2016,81.0,16.9,12.5,11.9,38.9
Bend Law Group,de-certified,Legal,bcorporation.net/directory/bend-law-group,bendlawoffice.com,2015,81.3,27.7,8.3,10.9,33.6
Bend Law Group,de-certified,Legal,bcorporation.net/directory/bend-law-group,bendlawoffice.com,2014,83.3,29.8,8.8,11.5,32.2
POMADA,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/pomada,www.pomadaweb.com,2012,105.4,36.8,60.7,7.8,0.0
More Than Money LLC,de-certified,Education & Training Services,bcorporation.net/directory/more-money-llc,morethanmoneycareers.com/,2014,104.5,47.0,8.7,13.9,0.0
More Than Money LLC,de-certified,Education & Training Services,bcorporation.net/directory/more-money-llc,morethanmoneycareers.com/,2012,87.1,13.7,6.2,15.0,0.0
LATITUD 90,de-certified,Education & Training Services,bcorporation.net/directory/latitud-90,www.latitud90.com,2014,80.1,24.8,8.3,15.5,23.0
LATITUD 90,de-certified,Education & Training Services,bcorporation.net/directory/latitud-90,www.latitud90.com,2012,81.6,25.4,5.3,8.9,34.4
Advanced Innovation Center,de-certified,Research & Design,bcorporation.net/directory/advanced-innovation-center,www.aicchile.com,2012,86.5,11.2,2.7,9.4,18.4
Mugshots Coffeehouse,de-certified,Food & Beverage,bcorporation.net/directory/mugshots-coffeehouse,www.mugshotscoffeehouse.com,2016,80.2,30.7,21.7,16.3,11.5
Mugshots Coffeehouse,de-certified,Food & Beverage,bcorporation.net/directory/mugshots-coffeehouse,www.mugshotscoffeehouse.com,2015,80.5,30.1,26.0,10.6,13.8
Mugshots Coffeehouse,de-certified,Food & Beverage,bcorporation.net/directory/mugshots-coffeehouse,www.mugshotscoffeehouse.com,2014,87.6,34.2,27.0,12.4,13.8
B Revolution,de-certified,Management and Financial Consulting,bcorporation.net/directory/b-revolution,www.brevolutionconsulting.com,2013,110.7,35.7,10.5,19.6,0.0
B Revolution,de-certified,Management and Financial Consulting,bcorporation.net/directory/b-revolution,www.brevolutionconsulting.com,2012,120.6,45.6,10.4,19.5,0.0
SANTOSH,de-certified,Food & Beverage,bcorporation.net/directory/santosh,www.santoshayurveda.com,2013,81.1,38.3,12.2,3.6,14.8
The Projection Room,de-certified,Management and Financial Consulting,bcorporation.net/directory/the-projection-room,www.theprojectionroom.com.au,2012,83.2,35.9,8.0,16.3,0.0
The Majora Carter Group LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/the-majora-carter-group-llc,www.majoracartergroup.com,2015,89.6,25.9,10.3,11.8,21.7
The Majora Carter Group LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/the-majora-carter-group-llc,www.majoracartergroup.com,2013,120.9,25.1,8.7,13.3,29.9
The Majora Carter Group LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/the-majora-carter-group-llc,www.majoracartergroup.com,2012,119.3,28.7,8.7,13.3,29.9
"Compensation Venture Group, SPC",de-certified,Management and Financial Consulting,bcorporation.net/directory/compensation-venture-group-spc,www.compensationventuregroup.com,2014,82.6,23.2,8.8,19.9,0.0
"Compensation Venture Group, SPC",de-certified,Management and Financial Consulting,bcorporation.net/directory/compensation-venture-group-spc,www.compensationventuregroup.com,2013,80.1,31.9,7.5,16.0,0.0
Fledge LLC,de-certified,Management and Financial Consulting,bcorporation.net/directory/fledge-llc,fledge.co,2014,111.2,30.4,13.9,12.7,0.0
Fledge LLC,de-certified,Management and Financial Consulting,bcorporation.net/directory/fledge-llc,fledge.co,2012,117.7,22.3,9.0,16.6,0.0
OMBE,de-certified,Healthcare Providers,bcorporation.net/directory/ombe,www.ombecenter.com,2013,81.4,32.5,11.7,16.9,0.0
"Fig Food Company, LLC",de-certified,Food & Beverage,bcorporation.net/directory/fig-food-company-llc,figfood.com,2016,89.9,39.1,32.0,12.9,
"Fig Food Company, LLC",de-certified,Food & Beverage,bcorporation.net/directory/fig-food-company-llc,figfood.com,2013,81.3,29.3,36.6,15.3,0.0
Pacific Superfood Snacks,de-certified,Food & Beverage,bcorporation.net/directory/pacific-superfood-snacks,pacifickale.com,2013,127.4,59.5,33.4,13.5,20.8
Pacific Superfood Snacks,de-certified,Food & Beverage,bcorporation.net/directory/pacific-superfood-snacks,pacifickale.com,2012,124.2,53.0,36.7,13.5,20.8
No One Without,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/no-one-without,www.NoOneWithout.com,2012,93.5,58.9,19.7,14.7,0.0
Sustrana LLC,de-certified,Sustainability Consulting,bcorporation.net/directory/sustrana-llc,www.sustrana.com,2017,118.9,34.5,14.2,15.3,25.3
Sustrana LLC,de-certified,Sustainability Consulting,bcorporation.net/directory/sustrana-llc,www.sustrana.com,2015,114.0,30.3,13.8,18.0,25.2
Sustrana LLC,de-certified,Sustainability Consulting,bcorporation.net/directory/sustrana-llc,www.sustrana.com,2013,116.8,28.7,41.7,13.8,32.6
WattElse,de-certified,Electronics,bcorporation.net/directory/wattelse,wattelse.com.au,2012,83.4,12.3,38.7,6.2,26.0
"FutureProof, LLC",de-certified,Architecture/Design/Planning,bcorporation.net/directory/futureproof-llc,www.futureproofsustainability.com,2012,122.7,37.3,44.0,11.3,29.9
Duggan's Funeral Service,de-certified,Other,bcorporation.net/directory/duggans-funeral-service,www.duggansfuneralservice.com,2013,80.6,38.5,13.2,10.2,18.6
One Earth Designs,de-certified,Machinery & Equipment,bcorporation.net/directory/one-earth-designs,www.OneEarthDesigns.com,2016,163.1,49.6,45.2,16.7,0.0
One Earth Designs,de-certified,Machinery & Equipment,bcorporation.net/directory/one-earth-designs,www.OneEarthDesigns.com,2012,164.7,22.6,31.0,9.4,26.8
Tools4Change,de-certified,Management and Financial Consulting,bcorporation.net/directory/tools4change,www.tools4change.biz,2013,96.0,18.4,7.5,2.9,15.4
Impresión Uno,de-certified,Office Products & Printing,bcorporation.net/directory/impresión-uno,www.impresionuno.com,2017,81.2,19.0,13.2,19.4,25.9
Impresión Uno,de-certified,Office Products & Printing,bcorporation.net/directory/impresión-uno,www.impresionuno.com,2015,84.4,23.6,12.6,19.0,27.0
Impresión Uno,de-certified,Office Products & Printing,bcorporation.net/directory/impresión-uno,www.impresionuno.com,2013,80.2,27.1,11.5,10.2,30.6
Persistent Energy Partners,de-certified,Equity Investor - Emerging Markets,bcorporation.net/directory/persistent-energy-partners,www.persistentenergypartners.com,2013,84.5,21.4,3.5,11.7,27.1
TreeTop Commons LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/treetop-commons-llc,www.treetopcommons.com,2016,80.3,17.2,4.8,13.9,12.4
TreeTop Commons LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/treetop-commons-llc,www.treetopcommons.com,2012,98.7,14.2,7.3,14.8,24.6
"SNP Strategies, Inc.",de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/snp-strategies-inc,snpstrategies.com,2014,101.1,33.5,8.9,4.3,0.0
"SNP Strategies, Inc.",de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/snp-strategies-inc,snpstrategies.com,2012,105.3,24.7,6.8,7.1,0.0
"HH Logistics Planning, LLC",de-certified,Sustainability Consulting,bcorporation.net/directory/hh-logistics-planning-llc,www.hhlogisticsplanning.com,2016,80.0,37.2,7.2,6.5,
"HH Logistics Planning, LLC",de-certified,Sustainability Consulting,bcorporation.net/directory/hh-logistics-planning-llc,www.hhlogisticsplanning.com,2014,93.0,32.9,12.0,7.9,0.0
Impact Hub Seattle,de-certified,Other,bcorporation.net/directory/impact-hub-seattle,impacthubseattle.com,2018,89.3,33.6,14.6,14.4,11.0
Impact Hub Seattle,de-certified,Other,bcorporation.net/directory/impact-hub-seattle,impacthubseattle.com,2014,86.0,42.4,10.2,9.7,12.1
Piedmont Biofuels,de-certified,Other Energy Generation,bcorporation.net/directory/piedmont-biofuels,,2012,156.3,49.3,73.8,11.4,21.6
Ellen Weinreb Csr Recruiting,de-certified,HR Consulting & Recruiting,bcorporation.net/directory/ellen-weinreb-csr-recruiting,weinrebgroup.com,2012,105.1,53.3,11.4,17.8,0.0
Koopman Ostbo Marketing Communicatiion,de-certified,Marketing & Communications Services,bcorporation.net/directory/koopman-ostbo-marketing-communicatiion,www.koopmanostbo.com,2016,82.8,22.5,6.9,11.7,30.1
Impactivo Consulting,de-certified,Other,bcorporation.net/directory/impactivo-consulting,www.impactivo.com,2015,125.3,29.2,9.9,17.6,25.4
Impactivo Consulting,de-certified,Other,bcorporation.net/directory/impactivo-consulting,www.impactivo.com,2013,90.6,20.0,6.3,10.7,23.9
Compass(x) Strategy,de-certified,Marketing & Communications Services,bcorporation.net/directory/compassx-strategy,www.compassxstrategy.com,2017,108.1,47.2,5.6,15.9,17.9
Compass(x) Strategy,de-certified,Marketing & Communications Services,bcorporation.net/directory/compassx-strategy,www.compassxstrategy.com,2015,100.9,32.0,9.9,16.4,18.3
Compass(x) Strategy,de-certified,Marketing & Communications Services,bcorporation.net/directory/compassx-strategy,www.compassxstrategy.com,2012,95.1,46.6,10.8,14.2,0.0
"Viasyn, Inc.",de-certified,Research & Design,bcorporation.net/directory/viasyn-inc,www.viasyn.com,2016,92.6,19.7,29.8,11.3,31.8
"Viasyn, Inc.",de-certified,Research & Design,bcorporation.net/directory/viasyn-inc,www.viasyn.com,2013,95.5,16.6,39.5,11.4,27.9
Envirofit International Inc,de-certified,Other,bcorporation.net/directory/envirofit-international-inc,www.envirofit.org,2014,120.4,30.2,17.9,8.2,18.5
"NextSpace Coworking & Innovation, Inc.",de-certified,Other,bcorporation.net/directory/nextspace-coworking-innovation-inc,nextspace.us,2012,83.4,34.2,4.3,13.9,25.6
Local Food Lab,de-certified,Education & Training Services,bcorporation.net/directory/local-food-lab,,2012,116.4,27.0,8.9,15.9,34.5
Restore Capital,de-certified,Equity Investor - Developed Markets,bcorporation.net/directory/restore-capital,www.restorecapital.com,2013,91.1,26.2,12.2,13.0,0.0
Proyecto Importa,de-certified,Storefront,bcorporation.net/directory/proyecto-importa,www.proyectoimporta.cl,2013,94.3,36.8,52.1,5.3,0.0
Montgomery & Hansen,de-certified,Legal,bcorporation.net/directory/montgomery-hansen,mh-llp.com,2014,82.6,21.9,9.8,12.6,35.7
RiskSOURCE Clark-Theders,de-certified,Insurance,bcorporation.net/directory/risksource-clark-theders,www.risksource.com,2016,81.1,22.8,8.2,16.1,34.0
RiskSOURCE Clark-Theders,de-certified,Insurance,bcorporation.net/directory/risksource-clark-theders,www.risksource.com,2012,81.8,21.1,2.6,16.5,33.1
DeDora Capital,de-certified,Investment Advisor,bcorporation.net/directory/dedora-capital,www.dedoracapital.com,2015,94.0,23.1,6.7,20.5,28.1
Mountain Challenge,de-certified,Travel & Leisure,bcorporation.net/directory/mountain-challenge,www.mtnchallenge.com,2017,80.5,17.9,9.5,12.4,19.4
Mountain Challenge,de-certified,Travel & Leisure,bcorporation.net/directory/mountain-challenge,www.mtnchallenge.com,2014,103.8,22.8,13.6,15.6,15.6
Mountain Challenge,de-certified,Travel & Leisure,bcorporation.net/directory/mountain-challenge,www.mtnchallenge.com,2012,107.7,16.7,16.2,13.7,19.1
Advanced Home Energy,de-certified,Sustainability Consulting,bcorporation.net/directory/advanced-home-energy,,2013,121.3,42.9,40.6,13.1,24.5
USEED,de-certified,Education & Training Services,bcorporation.net/directory/useed,www.useed.org,2016,105.3,26.9,11.1,11.2,27.2
USEED,de-certified,Education & Training Services,bcorporation.net/directory/useed,www.useed.org,2014,84.8,13.8,6.2,16.2,23.8
BlueAvocado Co.,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/blueavocado-co,www.blueavocado.com,2016,86.9,24.3,28.4,10.9,23.3
BlueAvocado Co.,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/blueavocado-co,www.blueavocado.com,2012,93.5,24.0,31.6,12.6,25.1
"New Day Films, Inc.",de-certified,Books & Media,bcorporation.net/directory/new-day-films-inc,,2016,102.0,47.2,5.9,17.3,0.0
"New Day Films, Inc.",de-certified,Books & Media,bcorporation.net/directory/new-day-films-inc,,2013,106.3,42.7,1.4,16.3,0.0
YogaLife Institute Inc.,de-certified,Fitness & Wellness Centers,bcorporation.net/directory/yogalife-institute-inc,asktheyogateacher.com,2016,81.0,18.7,10.2,16.0,14.3
YogaLife Institute Inc.,de-certified,Fitness & Wellness Centers,bcorporation.net/directory/yogalife-institute-inc,asktheyogateacher.com,2013,83.7,16.1,11.4,12.6,17.7
Shark Island Productions Pty Ltd,de-certified,Other,bcorporation.net/directory/shark-island-productions-pty-ltd,www.sharkisland.com.au,2016,89.2,16.9,10.3,8.8,24.3
Shark Island Productions Pty Ltd,de-certified,Other,bcorporation.net/directory/shark-island-productions-pty-ltd,www.sharkisland.com.au,2013,100.5,20.9,8.0,15.0,29.8
xrunner Venture GmbH,de-certified,Other,bcorporation.net/directory/x-runner-venture,www.xrunner-venture.com,2017,80.7,65.8,2.8,12.1,
xrunner Venture GmbH,de-certified,Other,bcorporation.net/directory/x-runner-venture,www.xrunner-venture.com,2015,147.2,19.0,52.4,7.9,12.3
xrunner Venture GmbH,de-certified,Other,bcorporation.net/directory/x-runner-venture,www.xrunner-venture.com,2013,145.2,18.4,39.0,5.0,23.2
Cíclica SRL,de-certified,Home & Personal Care,bcorporation.net/directory/cíclica-srl,ciclica.org       www.maggacup.com.ar,2017,87.7,24.2,22.8,6.2,13.9
Cíclica SRL,de-certified,Home & Personal Care,bcorporation.net/directory/cíclica-srl,ciclica.org       www.maggacup.com.ar,2014,108.1,40.7,27.8,8.4,0.0
Organic Media Network,de-certified,Telecommunications,bcorporation.net/directory/organic-media-network,www.anorganicconversation.com,2014,88.0,19.2,7.7,16.0,0.0
Little Bean Sprout,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/little-bean-sprout,www.littlebeansprout.com,2013,119.5,75.0,23.3,21.1,0.0
Maritime Tidal Energy Corporation,de-certified,Sustainability Consulting,bcorporation.net/directory/maritime-tidal-energy-corporation,www.maritimetidal.com,2013,92.6,28.3,22.5,16.0,25.7
ACTUA360,de-certified,Sustainability Consulting,bcorporation.net/directory/actua360,www.actua360.cl,2016,80.2,16.2,10.7,8.0,21.0
ACTUA360,de-certified,Sustainability Consulting,bcorporation.net/directory/actua360,www.actua360.cl,2014,81.0,25.4,7.3,8.4,17.1
Ecoservice,de-certified,Storefront,bcorporation.net/directory/ecoservice,,2014,95.1,19.9,49.2,10.0,16.0
Ecoservice,de-certified,Storefront,bcorporation.net/directory/ecoservice,,2013,107.8,21.4,61.9,1.9,22.4
Conexao Cultural,de-certified,Travel & Leisure,bcorporation.net/directory/conexao-cultural,www.conexaocultural.org,2014,91.7,57.8,2.8,7.7,0.0
Triple Ethos,de-certified,Management and Financial Consulting,bcorporation.net/directory/triple-ethos,www.tripleethos.com,2014,86.3,25.7,11.8,8.7,0.0
2 Point Perspective,de-certified,Architecture/Design/Planning,bcorporation.net/directory/2-point-perspective,www.2pointperspective.com,2013,97.5,29.0,28.8,13.1,26.5
